,Unnamed: 0,Index,Price,Units_Sold,Stock_Quantity,COGS,Avg_Inventory,Reorder_Point,Lead_Time_Days,Inventory_Turnover_Ratio,Days_Sales_Inventory,Month,Quarter,Is_Weekend,Is_Holiday,Promotion_Active,Seasonality_Flag,Day,Company_Hyundai India,Company_Maruti Suzuki,Company_Tata Motors,Car_Model_Alcazar,Car_Model_Baleno,Car_Model_Brezza,Car_Model_Creta,Car_Model_Dzire,Car_Model_Ertiga,Car_Model_Grand Vitara,Car_Model_Harrier,Car_Model_Nexon,Car_Model_Nexon EV,Car_Model_Safari,Car_Model_Swift,Car_Model_Tiago,Car_Model_Tigor,Car_Model_Tucson,Car_Model_Venue,Car_Model_Verna,Car_Model_i20,Car_Type_Compact SUV,Car_Type_Electric SUV,Car_Type_Hatchback,Car_Type_MPV,Car_Type_Premium Hatchback,Car_Type_Premium SUV,Car_Type_SUV,Car_Type_Sedan,Day_of_Week_Friday,Day_of_Week_Monday,Day_of_Week_Saturday,Day_of_Week_Sunday,Day_of_Week_Thursday,Day_of_Week_Tuesday,Day_of_Week_Wednesday,Region_Central,Region_East,Region_North,Region_South,Region_West,Season_Festive,Season_Monsoon,Season_Summer,Season_Winter
Car_Model_Safari,-0.2799602384464234,-0.2799602384464234,0.21822449882791692,-0.18176218733924063,0.007639286879638157,-0.012780388525500331,0.005276417385775966,-0.00026557980781657085,-0.012404652665434729,-0.012420852991655462,0.0055854825476971326,-2.273525638041198e-16,-3.54283956991414e-15,5.813750073870547e-16,-9.043805189628044e-17,-0.0024737243237419326,-0.028176977555775373,1.0184614598071189e-15,-0.17149858514251187,-0.17149858514250857,0.3429971702850272,-0.05882352941176487,-0.05882352941176531,-0.05882352941176546,-0.058823529411764996,-0.05882352941176518,-0.058823529411764844,-0.05882352941176549,-0.05882352941176538,-0.058823529411765864,-0.0588235294117656,1.0,-0.0588235294117651,-0.05882352941176572,-0.05882352941176546,-0.05882352941176543,-0.05882352941176488,-0.058823529411765156,-0.05882352941176542,-0.10846522890932901,-0.058823529411765635,-0.10846522890932968,0.5423261445466417,-0.05882352941176531,-0.05882352941176543,-0.10846522890932724,-0.10846522890932819,-3.990289353373952e-16,3.2511266228893823e-16,-3.760401129902096e-16,2.470140469458916e-16,3.0926892624331533e-16,-4.767996086654034e-17,-3.3118811787352653e-16,-1.2777620938353158e-15,-5.961508242331191e-16,-7.385804872437898e-16,-7.691117771239156e-16,-8.78679143986105e-16,2.9546120282379393e-16,7.89812938722034e-16,-2.163838792250927e-16,-3.7379142306288095e-16
Car_Model_Swift,-0.00015963065255241753,-0.00015963065255241753,-0.22198499695997692,0.2588899589867352,0.05398667169418768,0.0058201650929432976,0.07926725855874733,0.054647452830806915,-0.07742827576272848,-0.0330497970605962,-0.008777186860664194,-1.57983917837654e-15,-9.10088778956911e-16,-2.1109175808406238e-16,4.1570049766402546e-17,-0.008733116222799169,-0.001827783274285072,-1.0915485079695841e-16,-0.17149858514250982,0.34299717028502363,-0.17149858514250735,-0.0588235294117641,-0.05882352941176516,-0.058823529411765475,-0.05882352941176427,-0.05882352941176508,-0.05882352941176533,-0.058823529411765094,-0.05882352941176498,-0.05882352941176499,-0.05882352941176487,-0.0588235294117651,1.0,-0.058823529411764906,-0.058823529411765,-0.05882352941176466,-0.05882352941176411,-0.05882352941176438,-0.05882352941176472,-0.10846522890932841,-0.05882352941176487,0.5423261445466442,-0.10846522890932779,-0.058823529411765184,-0.05882352941176466,-0.10846522890932637,-0.10846522890932757,-8.02368027722851e-17,-1.6596283972033848e-16,-9.117893388375613e-18,-2.339876553024069e-16,-6.141749718049471e-16,2.5146525316093458e-16,-4.0566420462789924e-16,1.4267485033667563e-16,-2.3561868916284077e-17,-4.490697964921378e-17,-7.482386232156864e-17,1.2088109284172508e-16,2.0412297849289392e-16,-7.539295267027556e-16,-5.489333690165655e-18,1.092554121795241e-16
Car_Model_Tiago,-0.28021564749050737,-0.28021564749050737,-0.26601425168950454,0.16105969600430156,0.0048033833606233875,-0.12903732371041218,0.008564461497647311,0.01026207201701808,-0.015410646158291472,-0.10635470710749,0.05767592949284719,6.2180273216791695e-18,-3.3621155491551697e-15,5.859687990469092e-16,-9.903456664578207e-17,-0.0013356530693681616,-0.0018277832742673466,1.002445922833859e-15,-0.17149858514251157,-0.17149858514250782,0.3429971702850259,-0.05882352941176471,-0.05882352941176512,-0.05882352941176531,-0.058823529411764816,-0.05882352941176507,-0.058823529411764636,-0.058823529411765205,-0.05882352941176604,-0.05882352941176592,-0.05882352941176594,-0.05882352941176572,-0.058823529411764906,1.0,-0.05882352941176655,-0.05882352941176527,-0.05882352941176467,-0.05882352941176499,-0.05882352941176528,-0.10846522890932886,-0.05882352941176594,0.5423261445466472,-0.10846522890932986,-0.05882352941176512,-0.05882352941176527,-0.10846522890932739,-0.1084652289093287,-4.0646230863175673e-16,3.305455495089384e-16,-3.80048427235826e-16,2.537194106808401e-16,3.011026944416991e-16,-4.5056893467142056e-17,-3.355941660302296e-16,-1.2773603549772138e-15,-5.952434584597692e-16,-7.3891114479963505e-16,-7.691017048746081e-16,-8.785010090626344e-16,4.1996418628476846e-16,8.940071384031982e-16,-4.721781824783532e-16,-3.4148076921881914e-16
Car_Model_Tigor,-0.2801517952294861,-0.2801517952294861,-0.19987518056952475,-0.1256782774276502,0.004974659727269878,-0.23701193932047832,0.004807902756228192,0.007175204357921168,-0.007247381901785965,-0.1825717528378804,0.24865132798964354,-1.2483039565589797e-18,-3.31643593924214e-15,5.867524338708719e-16,-9.014864942456771e-17,0.0054927744568747695,0.012001904332048717,1.006988916210096e-15,-0.17149858514251165,-0.1714985851425083,0.3429971702850267,-0.058823529411764795,-0.05882352941176521,-0.058823529411765406,-0.05882352941176493,-0.058823529411765135,-0.0588235294117648,-0.058823529411765454,-0.05882352941176573,-0.05882352941176561,-0.05882352941176556,-0.05882352941176546,-0.058823529411765,-0.05882352941176655,1.0,-0.058823529411765337,-0.058823529411764795,-0.05882352941176507,-0.058823529411765364,-0.10846522890932872,-0.05882352941176556,-0.10846522890933012,-0.10846522890932968,-0.05882352941176521,-0.058823529411765337,-0.10846522890932733,0.5423261445466432,-4.012769392656745e-16,3.284847086429692e-16,-3.745651693398164e-16,2.5425275459025193e-16,3.047327166161239e-16,-4.663756070882145e-17,-3.35723009409877e-16,-1.2782409573452589e-15,-5.958224689056867e-16,-7.393220925713893e-16,-7.69379123398397e-16,-8.783939554414198e-16,4.3544401689063113e-16,9.135843468654132e-16,-4.489034182415084e-16,-4.0731180622083465e-16
Car_Model_Tucson,0.28021564749050615,0.28021564749050615,0.7692779590475154,-0.31860871774361577,-0.062301712744531966,-0.05558997985304057,-0.08765831336542845,-0.05917880167156779,0.09303328535569849,-0.0016169552733216097,-0.051727753273223646,1.990537587119296e-15,3.947169265914443e-15,-3.719381556152355e-16,5.197354380133708e-17,0.013174755423895922,0.012001904332013726,-9.39801316067973e-16,0.34299717028501814,-0.17149858514250937,-0.17149858514250998,-0.05882352941176509,-0.05882352941176457,-0.058823529411764844,-0.05882352941176517,-0.05882352941176458,-0.058823529411764504,-0.05882352941176506,-0.05882352941176534,-0.05882352941176535,-0.058823529411765246,-0.05882352941176543,-0.05882352941176466,-0.05882352941176527,-0.058823529411765337,1.0,-0.058823529411765094,-0.058823529411764934,-0.0588235294117648,-0.10846522890932885,-0.05882352941176524,-0.10846522890932768,-0.10846522890932833,-0.05882352941176457,1.0,-0.10846522890932812,-0.10846522890932937,4.790785692103441e-16,-1.5988895517413442e-16,3.7937290568012615e-16,-1.3769134577021716e-17,3.0873378136211715e-16,-2.1013946957822252e-16,7.385579320488856e-16,1.1334330923837552e-15,6.178720615330523e-16,7.827392426587127e-16,8.430161869729621e-16,7.572627830383089e-16,-6.863581050828163e-16,-4.792422518000566e-16,6.266879665204052e-16,8.704930512663237e-17
Car_Model_Venue,0.28008794296846373,0.28008794296846373,-0.1557556289895219,0.0666361165606078,-0.05744179505828383,-0.05666237406874071,-0.0838644704267628,-0.05253532562264187,0.07926366215106861,-0.009683927049885445,-0.015649277486674724,1.956178794898384e-15,3.6191928479194636e-15,-3.713995977420687e-16,3.537572548158316e-17,0.013174755423895875,0.012001904332013681,-9.258627195183295e-16,0.34299717028501564,-0.17149858514250782,-0.17149858514250835,-0.05882352941176511,-0.05882352941176403,-0.058823529411764316,-0.058823529411765094,-0.058823529411764,-0.05882352941176395,-0.058823529411764504,-0.0588235294117648,-0.05882352941176475,-0.058823529411764656,-0.05882352941176488,-0.05882352941176411,-0.05882352941176467,-0.058823529411764795,-0.058823529411765094,1.0,-0.058823529411764795,-0.058823529411764774,0.542326144546637,-0.058823529411764656,-0.1084652289093273,-0.10846522890932762,-0.05882352941176403,-0.058823529411765094,-0.10846522890932747,-0.10846522890932883,4.805660347237198e-16,-1.6015808871611445e-16,3.829376823579516e-16,-1.3580084674362355e-17,3.0932889937655124e-16,-2.0980075516929082e-16,7.39241362149625e-16,1.1326204057538958e-15,6.180559520275549e-16,7.828673041141953e-16,8.435566350929579e-16,7.573088276065714e-16,-7.440793137457157e-16,-5.874358652398842e-16,6.498033236472854e-16,1.4578838403450754e-16
Car_Model_Verna,0.2799602384464217,0.2799602384464217,-0.023864648315101204,-0.08322899970082369,-0.053140789561586965,-0.06246233278662915,-0.08266363788526446,-0.05410833150787835,0.08145115621093085,-0.014946398507136109,0.0023555999534697588,1.7302795601660156e-15,3.664778505868101e-15,-3.7052526916084526e-16,3.5262381325487223e-17,0.01815381716178111,0.012001904332013506,-9.339052152521715e-16,0.3429971702850159,-0.17149858514250804,-0.17149858514250838,-0.05882352941176497,-0.05882352941176434,-0.0588235294117646,-0.058823529411764656,-0.05882352941176432,-0.05882352941176427,-0.058823529411764774,-0.05882352941176508,-0.05882352941176507,-0.058823529411764955,-0.058823529411765156,-0.05882352941176438,-0.05882352941176499,-0.05882352941176507,-0.058823529411764934,-0.058823529411764795,1.0,-0.058823529411764566,-0.10846522890932811,-0.05882352941176496,-0.10846522890932761,-0.10846522890932729,-0.05882352941176434,-0.05882352941176493,-0.10846522890932792,0.542326144546641,4.752383115468762e-16,-1.5919839789080903e-16,3.7939366561086146e-16,-1.1877322703882076e-17,3.0879243640451373e-16,-2.1257086138186852e-16,7.365702510615809e-16,1.1328506285952148e-15,6.191287904681032e-16,7.824839830833983e-16,8.433376356151525e-16,7.575335826554093e-16,-9.792283255702356e-16,-5.527812770036373e-16,4.469780668085282e-16,2.3390873698402124e-16
Car_Model_i20,0.2798963861854008,0.2798963861854008,-0.17750775482750475,0.10635794131515143,-0.05705219054150972,-0.05336997604472282,-0.08480009273501965,-0.05321320812994559,0.08290707113156781,-0.006742198479849933,-0.01668009108057622,1.7293815074479098e-15,3.4159220039876605e-15,-3.700605910337615e-16,5.813770178157673e-17,0.010187318381164608,-0.0018277832743028024,-9.153123307749853e-16,0.34299717028501686,-0.17149858514250835,-0.1714985851425088,-0.058823529411764865,-0.05882352941176462,-0.05882352941176495,-0.058823529411764545,-0.05882352941176465,-0.05882352941176455,-0.05882352941176513,-0.058823529411765406,-0.05882352941176538,-0.05882352941176529,-0.05882352941176542,-0.05882352941176472,-0.05882352941176528,-0.058823529411765364,-0.0588235294117648,-0.058823529411764774,-0.058823529411764566,1.0,-0.10846522890932765,-0.058823529411765295,0.5423261445466447,-0.1084652289093268,-0.05882352941176461,-0.0588235294117648,-0.10846522890932746,-0.1084652289093286,4.729751495739321e-16,-1.5668035821511035e-16,3.7669520413787967e-16,-1.1718468271786383e-17,3.053759449462312e-16,-2.1353974213299766e-16,7.328743243451365e-16,1.1326537880658867e-15,6.193336887968776e-16,7.827280192951969e-16,8.431019449813517e-16,7.574780413949411e-16,-7.94749024907437e-16,-5.520621441341899e-16,5.844678927154715e-16,2.256177173829896e-16
Car_Type_Compact SUV,-1.9622958640186597e-05,-1.9622958640186597e-05,-0.17894789932798005,0.219598399253228,-0.002492965770642202,0.13147422579605456,-0.0016194850098573642,-0.002210837922210784,-0.009592641988433258,0.08912108806372149,-0.09377620638796492,-4.0444533390628105e-17,-3.5624393924385386e-17,3.038343461681948e-18,2.2953269083546164e-17,-0.003686947398461629,0.02213041811226784,-2.3247641541648234e-18,-8.142155922405062e-16,2.421178342241979e-16,5.734497410825216e-16,-0.10846522890932797,-0.10846522890932798,0.5423261445466423,-0.10846522890932868,-0.10846522890932812,-0.10846522890932829,-0.10846522890932798,-0.10846522890932898,0.5423261445466405,-0.10846522890932886,-0.10846522890932901,-0.10846522890932841,-0.10846522890932886,-0.10846522890932872,-0.10846522890932885,0.542326144546637,-0.10846522890932811,-0.10846522890932765,1.0,-0.10846522890932883,-0.2000000000000004,-0.20000000000000276,-0.10846522890932798,-0.10846522890932885,-0.20000000000000137,-0.20000000000000234,3.2296489163942226e-18,-1.547678582355419e-18,8.065008143159291e-19,2.9412348449872263e-18,-1.0155186044651098e-18,-1.0974154702832965e-18,-3.159976319677821e-18,-7.301571038962575e-19,4.634233556705899e-19,-1.3513566554669099e-19,5.023367672154478e-20,-1.740490770915503e-19,1.0358745575566856e-16,-2.0139171610558552e-16,7.686188130727104e-17,5.5368422577137e-17
Car_Type_Electric SUV,-0.2798963861854021,-0.2798963861854021,0.152244507999726,-0.03447182880646341,0.0011713400407826562,0.1635107973727736,0.004674945901897203,0.009208851879831727,-0.012075079884892547,0.11583354922358673,-0.07852890671465652,9.206481943429349e-17,-3.2910186363152727e-15,5.795947602642141e-16,-8.579455792467399e-17,-0.003754054484912524,-0.02817697755577546,1.0347866132013052e-15,-0.17149858514251146,-0.17149858514250782,0.34299717028502574,-0.05882352941176468,-0.05882352941176509,-0.05882352941176531,-0.05882352941176481,-0.05882352941176506,-0.058823529411764615,-0.05882352941176522,-0.05882352941176546,-0.05882352941176599,1.0,-0.058823529411765635,-0.05882352941176487,-0.05882352941176594,-0.05882352941176556,-0.05882352941176524,-0.058823529411764656,-0.05882352941176496,-0.058823529411765295,-0.10846522890932883,1.0,-0.10846522890932944,-0.10846522890932975,-0.05882352941176509,-0.058823529411765246,-0.108465228909327,-0.10846522890932811,-4.015692259095306e-16,3.2549929559680744e-16,-3.783085473265152e-16,2.476255052248053e-16,3.0591372600911067e-16,-4.31558916681787e-17,-3.325332295761412e-16,-1.276660477539602e-15,-5.961093841216815e-16,-7.381096815332913e-16,-7.696217207174379e-16,-8.775568076346726e-16,4.966236760616188e-16,8.304241733534803e-16,-4.561701014222909e-16,-3.7102419392687e-16
Car_Type_Hatchback,-0.0002943443795889101,-0.0002943443795889101,-0.4090447603463881,0.32348775215705666,0.0010681546094086043,-0.1085368625736034,0.0018633481911574036,0.007188980797804079,-0.006104475993102974,-0.08982706815662707,0.01980275268893779,6.611370512973867e-17,7.291836472248795e-17,-1.0866884984576762e-18,1.0629698055346818e-17,7.286457309217364e-05,-0.003370265831113482,1.2849979563640272e-17,1.6666997495666772e-15,-3.423903118670771e-17,-1.633788687537365e-15,-0.10846522890932707,-0.10846522890932807,-0.10846522890932811,-0.10846522890932736,-0.1084652289093283,-0.10846522890932825,-0.10846522890932782,-0.1084652289093297,-0.10846522890932957,-0.10846522890932944,-0.10846522890932968,0.5423261445466442,0.5423261445466472,-0.10846522890933012,-0.10846522890932768,-0.1084652289093273,-0.10846522890932761,0.5423261445466447,-0.2000000000000004,-0.10846522890932944,1.0,-0.20000000000000062,-0.10846522890932807,-0.10846522890932768,-0.19999999999999962,-0.20000000000000193,-1.8475390326946027e-18,4.35173649355724e-18,-3.436236267123072e-18,2.3509705681399987e-18,-2.204003481011037e-18,4.050754162369233e-18,-6.331294689983901e-19,-5.858237228935096e-19,-2.759314636817256e-20,-1.3322537079812537e-18,-5.306374301571639e-20,-3.459756044624724e-19,5.646747390332751e-17,-5.927310254748798e-17,4.0680997254189914e-17,-2.12519695013283e-17
Car_Type_MPV,0.00013736071047631333,0.00013736071047631333,0.19987496155346343,-0.2836669792085912,0.0016021411618099102,-0.10081202787700907,-0.0020211674485594152,-0.0026477624127664127,-0.0006952587827321464,-0.06901971114153489,0.061449778962581005,-6.702863290791073e-17,-7.659893073111271e-17,1.7994559400973436e-18,1.1640470290203484e-17,-0.0002768853777500949,-0.05195577944955501,4.851145022584637e-18,4.799275732072014e-16,2.1848334516966114e-16,-7.003368338637264e-16,0.542326144546637,-0.10846522890932865,-0.10846522890932797,-0.10846522890932779,-0.10846522890932772,0.5423261445466391,-0.10846522890932825,-0.10846522890932972,-0.10846522890933004,-0.10846522890932975,0.5423261445466417,-0.10846522890932779,-0.10846522890932986,-0.10846522890932968,-0.10846522890932833,-0.10846522890932762,-0.10846522890932729,-0.1084652289093268,-0.20000000000000276,-0.10846522890932975,-0.20000000000000062,1.0,-0.10846522890932869,-0.10846522890932833,-0.20000000000000093,-0.20000000000000284,3.4038304081851973e-18,-1.4807039617425373e-18,9.677199625317678e-19,-7.911881386858621e-19,-1.2840821604126007e-19,1.2588000982661311e-19,-5.035060332469583e-19,-9.367519433707775e-19,-1.8607685884177834e-19,4.917240186123036e-19,3.749837839777277e-20,-4.69791004832476e-19,1.571070846503864e-17,-1.4762132278968657e-16,1.6138001954748137e-16,-1.4621711707997632e-17
Car_Type_Premium Hatchback,9.577839153144738e-05,9.577839153144738e-05,-0.17784901108331488,0.05931990824983737,0.05266902488733116,-0.07229145157391566,0.08201010922031894,0.043813843968279524,-0.07338286042354608,-0.08528322422697604,0.04372558552204647,-1.405755770152359e-15,-6.423347459940446e-16,-2.1117328056249847e-16,3.747096056633245e-17,-0.014138954681074869,-0.00182778327428526,-1.0255416342326732e-16,-0.17149858514250968,0.3429971702850248,-0.17149858514250851,-0.058823529411764004,1.0,-0.05882352941176499,-0.05882352941176419,-0.05882352941176492,-0.05882352941176512,-0.05882352941176512,-0.0588235294117653,-0.058823529411765205,-0.05882352941176509,-0.05882352941176531,-0.058823529411765184,-0.05882352941176512,-0.05882352941176521,-0.05882352941176457,-0.05882352941176403,-0.05882352941176434,-0.05882352941176461,-0.10846522890932798,-0.05882352941176509,-0.10846522890932807,-0.10846522890932869,1.0,-0.05882352941176457,-0.10846522890932746,-0.10846522890932793,-7.680053995139686e-17,-1.6554732378845207e-16,-6.437885187159183e-18,-2.353290562610335e-16,-6.1398187149683145e-16,2.5411457749125815e-16,-3.985010399558179e-16,1.4409417415341008e-16,-2.2664287613690035e-17,-4.3821191173841153e-17,-7.37055548698597e-17,1.2095505192949912e-16,1.0357631711783693e-16,-4.789459085198429e-16,-1.3731556555545352e-16,3.269896201889137e-17
Car_Type_Premium SUV,0.28021564749050615,0.28021564749050615,0.7692779590475154,-0.31860871774361577,-0.062301712744531966,-0.05558997985304057,-0.08765831336542845,-0.05917880167156779,0.09303328535569849,-0.0016169552733216097,-0.051727753273223646,1.990537587119296e-15,3.947169265914443e-15,-3.719381556152355e-16,5.197354380133708e-17,0.013174755423895922,0.012001904332013726,-9.39801316067973e-16,0.34299717028501814,-0.17149858514250937,-0.17149858514250998,-0.05882352941176509,-0.05882352941176457,-0.058823529411764844,-0.05882352941176517,-0.05882352941176458,-0.058823529411764504,-0.05882352941176506,-0.05882352941176534,-0.05882352941176535,-0.058823529411765246,-0.05882352941176543,-0.05882352941176466,-0.05882352941176527,-0.058823529411765337,1.0,-0.058823529411765094,-0.05882352941176493,-0.0588235294117648,-0.10846522890932885,-0.058823529411765246,-0.10846522890932768,-0.10846522890932833,-0.05882352941176457,1.0,-0.10846522890932812,-0.10846522890932937,4.790785692103441e-16,-1.5988895517413442e-16,3.7937290568012615e-16,-1.3769134577021716e-17,3.0873378136211715e-16,-2.1013946957822252e-16,7.385579320488856e-16,1.1334330923837552e-15,6.178720615330523e-16,7.827392426587127e-16,8.430161869729621e-16,7.572627830383089e-16,-6.863581050828163e-16,-4.792422518000566e-16,6.266879665204052e-16,8.704930512663237e-17
Car_Type_SUV,9.811479319793588e-05,9.811479319793588e-05,0.1858855445648885,0.03773903763219074,0.007041350207127019,0.31263151905002956,0.002821938036800274,0.0018158581827487606,0.010804336323760454,0.24431734280635586,-0.14526477132464674,8.380449661672355e-17,9.243357061958245e-17,-1.3522538721441609e-18,-4.579810947852154e-18,-0.0009763852794344782,0.022130418112267344,1.0669227348229001e-17,4.17458991514439e-16,8.663587934910556e-16,-1.2809979517630318e-15,-0.1084652289093273,-0.10846522890932746,-0.10846522890932674,0.5423261445466414,-0.10846522890932639,-0.10846522890932675,0.5423261445466401,0.5423261445466426,-0.10846522890932751,-0.108465228909327,-0.10846522890932724,-0.10846522890932637,-0.10846522890932739,-0.10846522890932733,-0.10846522890932812,-0.10846522890932747,-0.10846522890932792,-0.10846522890932746,-0.20000000000000137,-0.108465228909327,-0.19999999999999962,-0.20000000000000093,-0.10846522890932746,-0.10846522890932812,1.0,-0.2000000000000017,2.4851243072969456e-18,6.753946681081781e-19,5.853308270650514e-19,-7.637527519287815e-19,-4.767711996232286e-19,1.378224722973434e-18,-1.997416130282186e-18,-1.499935135910916e-19,1.9456705772429338e-19,9.473646919739222e-19,2.299428864014373e-19,-1.0400493631080441e-19,1.3699434192944353e-17,1.5747266666977615e-16,-3.7687877475449264e-17,-1.4794549519936149e-16
Car_Type_Sedan,-0.00017660662775590525,-0.00017660662775590525,-0.25485654570852045,-0.11660225885976466,-0.0020180287168976075,-0.2566559559503251,-0.0004464339267592293,-0.00036247255736463895,0.000931958411004603,-0.19237515080280235,0.21097358525943333,-2.550942036091314e-16,-2.3432835612303363e-16,3.5087198664898585e-18,-4.8437263758334176e-18,0.0077673634916208024,0.022130418112267545,-2.8510249246386e-17,-1.406778003347932e-15,5.749001811748766e-16,8.348597493000027e-16,-0.10846522890932862,-0.10846522890932793,-0.10846522890932808,-0.10846522890932896,0.5423261445466413,-0.10846522890932815,-0.10846522890932761,-0.10846522890932833,-0.1084652289093282,-0.10846522890932811,-0.10846522890932819,-0.10846522890932757,-0.1084652289093287,0.5423261445466432,-0.10846522890932937,-0.10846522890932883,0.542326144546641,-0.1084652289093286,-0.20000000000000234,-0.10846522890932811,-0.20000000000000193,-0.20000000000000284,-0.10846522890932793,-0.10846522890932937,-0.2000000000000017,1.0,-1.7944744386838618e-19,6.854812073571068e-19,-2.1626860108652712e-18,3.516571043746051e-18,-9.118198558639675e-19,-4.551046509116033e-19,-2.1594454249714774e-18,-1.887654218212421e-18,-1.733415605180072e-19,-1.0704725757703867e-18,-2.7380891396109674e-19,-9.898156863865013e-19,-7.916413483534446e-17,-8.792331914764526e-17,1.2337587560303727e-16,4.2532789016788994e-17
Day_of_Week_Friday,0.00032166580478891786,0.00032166580478891786,0.0005246595616572334,0.0024964171541447438,-0.0038077879423181827,0.004206496476234485,-0.00023716655336826896,0.007694340330458419,-0.00692349651085961,0.002689758352422855,-0.0033859783721901624,0.0033342769575716085,-0.0027423370080726732,-0.25770378116168824,0.051722596656012775,-0.006124844619909733,-0.0028988689493572714,-0.004815618819709875,1.3988082243365856e-15,-2.265251946647729e-16,-1.163041586698124e-15,4.778982188627771e-16,-7.680053995139686e-17,-7.64848571951243e-17,4.763652792154076e-16,-8.075019915461579e-17,-7.890948529601565e-17,-8.27938990026356e-17,-4.0118269577058753e-16,-4.0224441794251956e-16,-4.015692259095306e-16,-3.990289353373952e-16,-8.02368027722851e-17,-4.0646230863175673e-16,-4.012769392656745e-16,4.790785692103441e-16,4.805660347237198e-16,4.752383115468762e-16,4.729751495739321e-16,3.2296489163942226e-18,-4.015692259095306e-16,-1.8475390326946027e-18,3.4038304081851973e-18,-7.680053995139686e-17,4.790785692103441e-16,2.4851243072969456e-18,-1.7944744386838618e-19,1.0,-0.1667978245819713,-0.16586921850079853,-0.16679782458197256,-0.16586921850079692,-0.1667978245819716,-0.16586921850079697,3.0298049756836843e-18,3.774047054912413e-21,-2.2712215176462882e-18,1.0099349918945603e-18,2.644097366671644e-18,-0.003749743022106953,0.0023743047003370295,0.007418591494452839,-0.0068139865533990195
Day_of_Week_Monday,-6.780883651693114e-16,-6.780883651693114e-16,0.0003496016350242441,-0.0044833804081660395,0.0016556699143940334,-0.006809879791560175,-0.0037525299605754288,0.0036614282185639035,0.002946104236079285,-0.002752569984798145,0.0008761591296429752,-0.005181828766720184,-0.0010123467212039472,-0.2591465159891107,0.02695228543612681,-0.0055239446879966105,-0.0039703175857372834,-0.007781972732988396,-4.483031565120567e-16,-4.916376568192263e-16,9.408702755268869e-16,-1.5824592772150808e-16,-1.6554732378845207e-16,-1.6348352901775446e-16,-1.605706507432722e-16,-1.6692187412237079e-16,-1.64371013283016e-16,-1.6208108069472765e-16,3.2497875194122136e-16,3.280248841401477e-16,3.2549929559680744e-16,3.2511266228893823e-16,-1.6596283972033848e-16,3.305455495089384e-16,3.284847086429692e-16,-1.5988895517413442e-16,-1.6015808871611445e-16,-1.5919839789080903e-16,-1.5668035821511035e-16,-1.547678582355419e-18,3.2549929559680744e-16,4.35173649355724e-18,-1.4807039617425373e-18,-1.6554732378845207e-16,-1.5988895517413442e-16,6.753946681081781e-19,6.854812073571068e-19,-0.1667978245819713,1.0,-0.16679782458197084,-0.16773162939297026,-0.1667978245819712,-0.16773162939296998,-0.16679782458196998,-4.225151109698851e-19,-4.555945858500897e-19,1.9013179993644818e-18,-9.826107651915288e-19,-1.4517378634926169e-18,-0.005480603657177622,-0.0003960288589110556,-0.003860515115737552,0.009049167617984416
Day_of_Week_Saturday,0.0009649974143635009,0.0009649974143635009,-0.0003715850911849904,-0.0018262394154091581,0.0005520136071707046,-0.0057167793500057405,0.005795036379915274,-0.002846164674781356,0.0033000597673624736,-0.004949716579950247,-0.0016736329887301548,0.006739991614280948,0.004266922967106505,0.6436429366813554,-0.044300814532674024,0.0016175704815296235,-0.008196730936131609,0.0005220875596804472,1.1325977923348306e-15,-3.001979857366952e-17,-1.0790929822593891e-15,3.80294251177556e-16,-6.437885187159183e-18,-9.262883380818181e-18,3.8019868959162824e-16,-7.407011477553563e-18,-4.919444539033594e-18,-1.0104484382405139e-17,-3.759267571779365e-16,-3.7971099598068755e-16,-3.783085473265152e-16,-3.760401129902096e-16,-9.117893388375613e-18,-3.80048427235826e-16,-3.745651693398164e-16,3.7937290568012615e-16,3.829376823579516e-16,3.7939366561086146e-16,3.7669520413787967e-16,8.065008143159291e-19,-3.783085473265152e-16,-3.436236267123072e-18,9.677199625317678e-19,-6.437885187159183e-18,3.7937290568012615e-16,5.853308270650514e-19,-2.1626860108652712e-18,-0.16586921850079853,-0.16679782458197084,1.0,-0.16679782458197207,-0.1658692185007979,-0.16679782458197126,-0.16586921850079778,6.93066001164116e-18,-9.586079519477538e-20,-2.594279945546793e-18,7.321651286530079e-19,4.7032174398318674e-18,-0.0037497430221067976,0.010678690996731653,-0.001604687012111408,-0.006813986553399169
